Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20
2025-10-16 00:00:00-04:00,182.21985578014733,183.26980040587236,179.76000120804414,181.7998809814453,179723300,0.0,0.0,183.4472869873047
2025-10-17 00:00:00-04:00,180.1699689260444,184.0897642761056,179.74000017155936,183.20980834960935,173135200,0.0,0.0,183.77476959228517
2025-10-20 00:00:00-04:00,183.1198152646831,185.18969215276272,181.71988400794237,182.6298370361328,128544700,0.0,0.0,183.7262725830078
2025-10-21 00:00:00-04:00,182.77981647710283,182.77981647710283,179.78999271004406,181.14991760253903,124240200,0.0,0.0,183.86276550292968
2025-10-22 00:00:00-04:00,181.1299112106735,183.42978616900905,176.7501502622395,180.26995849609372,162249600,0.0,0.0,184.02825622558595
2025-10-23 00:00:00-04:00,180.40994799999945,183.01980322210497,179.7799782111653,182.1498565673828,111363700,0.0,0.0,184.2517433166504
2025-10-24 00:00:00-04:00,183.8297551720498,187.45955783835475,183.48977777431884,186.24961853027344,131296700,0.0,0.0,184.65522003173828
2025-10-27 00:00:00-04:00,189.979423148828,191.98930570001696,188.41949722334647,191.47933959960935,153452700,0.0,0.0,185.1371925354004
2025-10-28 00:00:00-04:00,193.03926234185508,203.1386912540773,191.8993263782752,201.0188140869141,297986200,0.0,0.0,185.85965270996093
2025-10-29 00:00:00-04:00,207.96842303697136,212.1781954922272,204.76860414707735,207.02847290039065,308829600,0.0,0.0,186.84959716796874
2025-10-30 00:00:00-04:00,205.1385766163601,206.1485301715792,201.3987945248924,202.8787078857422,178864400,0.0,0.0,187.54955825805663
2025-10-31 00:00:00-04:00,206.4385001794789,207.95841980607932,202.05875446792163,202.47872924804688,179802200,0.0,0.0,188.293017578125
2025-11-03 00:00:00-05:00,208.06841462190084,211.32822759164597,205.5485506791992,206.8684844970703,180267300,0.0,0.0,189.35995864868164
2025-11-04 00:00:00-05:00,202.9886974067508,203.9586446199207,197.9189723693821,198.67893981933597,188919300,0.0,0.0,190.04242095947265
2025-11-05 00:00:00-05:00,198.75894188581304,202.90870481768465,194.63916080574023,195.1991424560547,171350300,0.0,0.0,190.34740447998047
2025-11-06 00:00:00-05:00,196.40906647995496,197.60899664277025,186.3696319662745,188.0695343017578,223029800,0.0,0.0,190.12291717529297
2025-11-07 00:00:00-05:00,184.8897071775586,188.3095303364016,178.90005019006267,188.1395263671875,264942300,0.0,0.0,190.37240295410157
2025-11-10 00:00:00-05:00,195.09914200543773,199.9288750287355,193.7792081445882,199.03892517089844,198897100,0.0,0.0,190.90887298583985
2025-11-11 00:00:00-05:00,195.149134832034,195.4091148592836,191.28934919242403,193.1492462158203,176483300,0.0,0.0,191.56533660888672
2025-11-12 00:00:00-05:00,195.7091063792789,195.8790950852001,191.1193655455878,193.78921508789065,154935300,0.0,0.0,192.26379776000977
2025-11-13 00:00:00-05:00,191.03936321053533,191.42934088057365,183.8397672401686,186.8495941162109,207423100,0.0,0.0,192.51628341674805
2025-11-14 00:00:00-05:00,182.8498180673128,190.9993581321044,180.56994624954729,190.15940856933597,186591900,0.0,0.0,192.86376342773437
2025-11-17 00:00:00-05:00,185.9596450685713,188.98947511566345,184.30974305565783,186.5896148681641,173628900,0.0,0.0,193.06175231933594
2025-11-18 00:00:00-05:00,183.36979105504545,184.7897101334883,179.63998782140993,181.3498992919922,213598900,0.0,0.0,193.0717514038086
2025-11-19 00:00:00-05:00,184.7796984316032,187.8495347223247,182.8198161698128,186.50961303710935,247246400,0.0,0.0,193.38373413085938
2025-11-20 00:00:00-05:00,195.9390891568929,195.9890894251709,179.83999453744622,180.62994384765625,343504800,0.0,0.0,193.30773849487304
2025-11-21 00:00:00-05:00,181.22991004695135,184.5497171819005,172.92036011460985,178.8700408935547,346926200,0.0,0.0,192.93875961303712
2025-11-24 00:00:00-05:00,179.48001348627363,183.4897847612219,176.47017128450955,182.5398406982422,256618300,0.0,0.0,192.49178466796874
2025-11-25 00:00:00-05:00,174.90026276869568,178.15008177330986,169.54056066153746,177.8101043701172,320600300,0.0,0.0,191.33134918212892
2025-11-26 00:00:00-05:00,181.61988829154,182.8998157763143,178.2300777211247,180.2499542236328,183852000,0.0,0.0,189.992423248291
2025-11-28 00:00:00-05:00,179.0000253919654,179.28000857805475,176.49017066740046,176.99014282226562,121332800,0.0,0.0,188.6979949951172
2025-12-01 00:00:00-05:00,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000,0.0,0.0,187.56955795288087
2025-12-02 00:00:00-05:00,181.74987648908228,185.6496685428864,179.98997995570696,181.4499053955078,182632200,0.0,0.0,186.29862899780272
2025-12-03 00:00:00-05:00,181.06992440272876,182.43984327721984,179.1000328161426,179.5800018310547,165138000,0.0,0.0,185.34368209838868
2025-12-04 00:00:00-05:00,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900,0.01,0.0,184.75272521972656
2025-12-05 00:00:00-05:00,183.88999938964844,184.66000366210935,180.91000366210935,182.41000366210935,143971100,0.0,0.0,184.46974868774413
2025-12-08 00:00:00-05:00,182.63999938964844,188.0,182.3999938964844,185.5500030517578,204378100,0.0,0.0,184.34027252197265
2025-12-09 00:00:00-05:00,185.55999755859372,185.72000122070312,183.32000732421875,184.97000122070312,144719700,0.0,0.0,183.6368263244629
2025-12-10 00:00:00-05:00,184.97000122070312,185.47999572753903,182.0399932861328,183.77999877929688,162785400,0.0,0.0,183.16836395263672
2025-12-11 00:00:00-05:00,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600,0.0,0.0,182.52540283203126
2025-12-12 00:00:00-05:00,181.1100006103516,182.82000732421875,174.6199951171875,175.02000427246094,204274900,0.0,0.0,181.93392333984374
2025-12-15 00:00:00-05:00,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600,0.0,0.0,181.2404525756836
2025-12-16 00:00:00-05:00,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100,0.0,0.0,180.79697189331054
2025-12-17 00:00:00-05:00,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500,0.0,0.0,180.27647705078124
2025-12-18 00:00:00-05:00,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000,0.0,0.0,179.6579963684082
2025-12-19 00:00:00-05:00,176.6699981689453,181.4499969482422,176.33999633789062,180.9900054931641,324372500,0.0,0.0,179.6759994506836
